Dataset;Labeling;Preprocessing;Subset;Neighbors;Model score
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;14;0.7083333333333334
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;15;0.7194444444444444
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;16;0.7277777777777777
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;17;0.7138888888888889
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;18;0.7111111111111111
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;19;0.7111111111111111
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;20;0.7166666666666667
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;21;0.7027777777777777
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;22;0.7027777777777777
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;23;0.6972222222222222
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;24;0.7027777777777777
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;25;0.7027777777777777
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;26;0.6861111111111111
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;27;0.6944444444444444
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;28;0.6888888888888889
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;29;0.675
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;30;0.6833333333333333
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;31;0.6861111111111111
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;32;0.6805555555555556
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;33;0.6833333333333333
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;34;0.6888888888888889
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;35;0.6722222222222223
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;36;0.6694444444444444
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;37;0.6666666666666666
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;38;0.6666666666666666
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;39;0.6777777777777778
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;40;0.6722222222222223
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;41;0.6666666666666666
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;42;0.675
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;43;0.6611111111111111
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;44;0.6805555555555556
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;45;0.6666666666666666
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;46;0.6638888888888889
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;47;0.6583333333333333
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;48;0.6666666666666666
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;49;0.6583333333333333
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;50;0.6583333333333333
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;51;0.6444444444444445
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;52;0.6638888888888889
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;53;0.6638888888888889
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;54;0.6611111111111111
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;55;0.6638888888888889
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;56;0.6722222222222223
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;57;0.6611111111111111
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;58;0.6722222222222223
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;59;0.6805555555555556
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;60;0.6694444444444444
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;61;0.6666666666666666
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;62;0.6722222222222223
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;63;0.6638888888888889
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;64;0.6722222222222223
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;65;0.675
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;66;0.6722222222222223
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;67;0.6666666666666666
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;68;0.6666666666666666
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;69;0.6694444444444444
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;70;0.6777777777777778
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;71;0.6805555555555556
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;72;0.6777777777777778
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;73;0.6722222222222223
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;74;0.6777777777777778
RAVDESS;Positive vs. neutral vs. negative;Standardization;Test;75;0.675
RAVDESS;Negative vs. non-negative;None;Test;2;0.5472222222222223
RAVDESS;Negative vs. non-negative;None;Test;3;0.6111111111111112
RAVDESS;Negative vs. non-negative;None;Test;4;0.6
RAVDESS;Negative vs. non-negative;None;Test;5;0.6277777777777778
RAVDESS;Negative vs. non-negative;None;Test;6;0.6388888888888888
RAVDESS;Negative vs. non-negative;None;Test;7;0.65
RAVDESS;Negative vs. non-negative;None;Test;8;0.6277777777777778
RAVDESS;Negative vs. non-negative;None;Test;9;0.6305555555555555
RAVDESS;Negative vs. non-negative;None;Test;10;0.6333333333333333
RAVDESS;Negative vs. non-negative;None;Test;11;0.6222222222222222
RAVDESS;Negative vs. non-negative;None;Test;12;0.6472222222222223
RAVDESS;Negative vs. non-negative;None;Test;13;0.6472222222222223
RAVDESS;Negative vs. non-negative;None;Test;14;0.6416666666666667
RAVDESS;Negative vs. non-negative;None;Test;15;0.6472222222222223
RAVDESS;Negative vs. non-negative;None;Test;16;0.6388888888888888
RAVDESS;Negative vs. non-negative;None;Test;17;0.6416666666666667
RAVDESS;Negative vs. non-negative;None;Test;18;0.6444444444444445
RAVDESS;Negative vs. non-negative;None;Test;19;0.6666666666666666
RAVDESS;Negative vs. non-negative;None;Test;20;0.6472222222222223
RAVDESS;Negative vs. non-negative;None;Test;21;0.6472222222222223
RAVDESS;Negative vs. non-negative;None;Test;22;0.6361111111111111
RAVDESS;Negative vs. non-negative;None;Test;23;0.6305555555555555
RAVDESS;Negative vs. non-negative;None;Test;24;0.6388888888888888
RAVDESS;Negative vs. non-negative;None;Test;25;0.6416666666666667
RAVDESS;Negative vs. non-negative;None;Test;26;0.65
RAVDESS;Negative vs. non-negative;None;Test;27;0.6472222222222223
RAVDESS;Negative vs. non-negative;None;Test;28;0.6416666666666667
RAVDESS;Negative vs. non-negative;None;Test;29;0.6388888888888888
RAVDESS;Negative vs. non-negative;None;Test;30;0.6388888888888888
RAVDESS;Negative vs. non-negative;None;Test;31;0.6611111111111111
RAVDESS;Negative vs. non-negative;None;Test;32;0.6444444444444445
RAVDESS;Negative vs. non-negative;None;Test;33;0.6444444444444445
RAVDESS;Negative vs. non-negative;None;Test;34;0.6444444444444445
RAVDESS;Negative vs. non-negative;None;Test;35;0.65
RAVDESS;Negative vs. non-negative;None;Test;36;0.6388888888888888
RAVDESS;Negative vs. non-negative;None;Test;37;0.6305555555555555
RAVDESS;Negative vs. non-negative;None;Test;38;0.6305555555555555
RAVDESS;Negative vs. non-negative;None;Test;39;0.6277777777777778
RAVDESS;Negative vs. non-negative;None;Test;40;0.6333333333333333
RAVDESS;Negative vs. non-negative;None;Test;41;0.6333333333333333
RAVDESS;Negative vs. non-negative;None;Test;42;0.6416666666666667
RAVDESS;Negative vs. non-negative;None;Test;43;0.65
RAVDESS;Negative vs. non-negative;None;Test;44;0.6472222222222223
RAVDESS;Negative vs. non-negative;None;Test;45;0.6388888888888888
RAVDESS;Negative vs. non-negative;None;Test;46;0.6527777777777778
RAVDESS;Negative vs. non-negative;None;Test;47;0.6527777777777778
RAVDESS;Negative vs. non-negative;None;Test;48;0.6583333333333333
RAVDESS;Negative vs. non-negative;None;Test;49;0.65
RAVDESS;Negative vs. non-negative;None;Test;50;0.6555555555555556
RAVDESS;Negative vs. non-negative;None;Test;51;0.6611111111111111
RAVDESS;Negative vs. non-negative;None;Test;52;0.6694444444444444
RAVDESS;Negative vs. non-negative;None;Test;53;0.6583333333333333
RAVDESS;Negative vs. non-negative;None;Test;54;0.6694444444444444
RAVDESS;Negative vs. non-negative;None;Test;55;0.6555555555555556
RAVDESS;Negative vs. non-negative;None;Test;56;0.6638888888888889
RAVDESS;Negative vs. non-negative;None;Test;57;0.6611111111111111
RAVDESS;Negative vs. non-negative;None;Test;58;0.6722222222222223
RAVDESS;Negative vs. non-negative;None;Test;59;0.6722222222222223
RAVDESS;Negative vs. non-negative;None;Test;60;0.6805555555555556
RAVDESS;Negative vs. non-negative;None;Test;61;0.6638888888888889
RAVDESS;Negative vs. non-negative;None;Test;62;0.6611111111111111
RAVDESS;Negative vs. non-negative;None;Test;63;0.6666666666666666
RAVDESS;Negative vs. non-negative;None;Test;64;0.6583333333333333
RAVDESS;Negative vs. non-negative;None;Test;65;0.6583333333333333
RAVDESS;Negative vs. non-negative;None;Test;66;0.6666666666666666
RAVDESS;Negative vs. non-negative;None;Test;67;0.6611111111111111
RAVDESS;Negative vs. non-negative;None;Test;68;0.6694444444444444
RAVDESS;Negative vs. non-negative;None;Test;69;0.6722222222222223
RAVDESS;Negative vs. non-negative;None;Test;70;0.6777777777777778
RAVDESS;Negative vs. non-negative;None;Test;71;0.6833333333333333
RAVDESS;Negative vs. non-negative;None;Test;72;0.6944444444444444
RAVDESS;Negative vs. non-negative;None;Test;73;0.6861111111111111
RAVDESS;Negative vs. non-negative;None;Test;74;0.6888888888888889
RAVDESS;Negative vs. non-negative;None;Test;75;0.6805555555555556
RAVDESS;Negative vs. non-negative;Normalization;Test;2;0.5916666666666667
RAVDESS;Negative vs. non-negative;Normalization;Test;3;0.5583333333333333
RAVDESS;Negative vs. non-negative;Normalization;Test;4;0.5833333333333334
RAVDESS;Negative vs. non-negative;Normalization;Test;5;0.5888888888888889
RAVDESS;Negative vs. non-negative;Normalization;Test;6;0.5861111111111111
RAVDESS;Negative vs. non-negative;Normalization;Test;7;0.6027777777777777
RAVDESS;Negative vs. non-negative;Normalization;Test;8;0.6138888888888889
RAVDESS;Negative vs. non-negative;Normalization;Test;9;0.5972222222222222
RAVDESS;Negative vs. non-negative;Normalization;Test;10;0.5972222222222222
RAVDESS;Negative vs. non-negative;Normalization;Test;11;0.6194444444444445
RAVDESS;Negative vs. non-negative;Normalization;Test;12;0.6
RAVDESS;Negative vs. non-negative;Normalization;Test;13;0.6111111111111112
RAVDESS;Negative vs. non-negative;Normalization;Test;14;0.6
RAVDESS;Negative vs. non-negative;Normalization;Test;15;0.6055555555555555
RAVDESS;Negative vs. non-negative;Normalization;Test;16;0.5972222222222222
RAVDESS;Negative vs. non-negative;Normalization;Test;17;0.6111111111111112
RAVDESS;Negative vs. non-negative;Normalization;Test;18;0.6111111111111112
RAVDESS;Negative vs. non-negative;Normalization;Test;19;0.5972222222222222
RAVDESS;Negative vs. non-negative;Normalization;Test;20;0.6083333333333333
RAVDESS;Negative vs. non-negative;Normalization;Test;21;0.6166666666666667
RAVDESS;Negative vs. non-negative;Normalization;Test;22;0.6027777777777777
RAVDESS;Negative vs. non-negative;Normalization;Test;23;0.6083333333333333
RAVDESS;Negative vs. non-negative;Normalization;Test;24;0.6055555555555555
RAVDESS;Negative vs. non-negative;Normalization;Test;25;0.6055555555555555
RAVDESS;Negative vs. non-negative;Normalization;Test;26;0.5916666666666667
RAVDESS;Negative vs. non-negative;Normalization;Test;27;0.6194444444444445
RAVDESS;Negative vs. non-negative;Normalization;Test;28;0.6138888888888889
RAVDESS;Negative vs. non-negative;Normalization;Test;29;0.6305555555555555
RAVDESS;Negative vs. non-negative;Normalization;Test;30;0.6277777777777778
RAVDESS;Negative vs. non-negative;Normalization;Test;31;0.6333333333333333
RAVDESS;Negative vs. non-negative;Normalization;Test;32;0.6333333333333333
RAVDESS;Negative vs. non-negative;Normalization;Test;33;0.6222222222222222
RAVDESS;Negative vs. non-negative;Normalization;Test;34;0.6305555555555555
RAVDESS;Negative vs. non-negative;Normalization;Test;35;0.6361111111111111
RAVDESS;Negative vs. non-negative;Normalization;Test;36;0.6277777777777778
RAVDESS;Negative vs. non-negative;Normalization;Test;37;0.6277777777777778
RAVDESS;Negative vs. non-negative;Normalization;Test;38;0.6333333333333333
RAVDESS;Negative vs. non-negative;Normalization;Test;39;0.6361111111111111
RAVDESS;Negative vs. non-negative;Normalization;Test;40;0.6416666666666667
RAVDESS;Negative vs. non-negative;Normalization;Test;41;0.65
RAVDESS;Negative vs. non-negative;Normalization;Test;42;0.6472222222222223
RAVDESS;Negative vs. non-negative;Normalization;Test;43;0.6611111111111111
RAVDESS;Negative vs. non-negative;Normalization;Test;44;0.6555555555555556
RAVDESS;Negative vs. non-negative;Normalization;Test;45;0.6583333333333333
RAVDESS;Negative vs. non-negative;Normalization;Test;46;0.6583333333333333
RAVDESS;Negative vs. non-negative;Normalization;Test;47;0.6583333333333333
RAVDESS;Negative vs. non-negative;Normalization;Test;48;0.6638888888888889
RAVDESS;Negative vs. non-negative;Normalization;Test;49;0.6555555555555556
RAVDESS;Negative vs. non-negative;Normalization;Test;50;0.6666666666666666
RAVDESS;Negative vs. non-negative;Normalization;Test;51;0.6527777777777778
RAVDESS;Negative vs. non-negative;Normalization;Test;52;0.6555555555555556
RAVDESS;Negative vs. non-negative;Normalization;Test;53;0.6555555555555556
RAVDESS;Negative vs. non-negative;Normalization;Test;54;0.6527777777777778
RAVDESS;Negative vs. non-negative;Normalization;Test;55;0.6472222222222223
RAVDESS;Negative vs. non-negative;Normalization;Test;56;0.6611111111111111
RAVDESS;Negative vs. non-negative;Normalization;Test;57;0.6638888888888889
RAVDESS;Negative vs. non-negative;Normalization;Test;58;0.6527777777777778
RAVDESS;Negative vs. non-negative;Normalization;Test;59;0.6555555555555556
RAVDESS;Negative vs. non-negative;Normalization;Test;60;0.6472222222222223
RAVDESS;Negative vs. non-negative;Normalization;Test;61;0.6472222222222223
RAVDESS;Negative vs. non-negative;Normalization;Test;62;0.65
RAVDESS;Negative vs. non-negative;Normalization;Test;63;0.6361111111111111
RAVDESS;Negative vs. non-negative;Normalization;Test;64;0.6527777777777778
RAVDESS;Negative vs. non-negative;Normalization;Test;65;0.6388888888888888
RAVDESS;Negative vs. non-negative;Normalization;Test;66;0.6388888888888888
RAVDESS;Negative vs. non-negative;Normalization;Test;67;0.6416666666666667
RAVDESS;Negative vs. non-negative;Normalization;Test;68;0.6388888888888888
RAVDESS;Negative vs. non-negative;Normalization;Test;69;0.6416666666666667
RAVDESS;Negative vs. non-negative;Normalization;Test;70;0.6333333333333333
RAVDESS;Negative vs. non-negative;Normalization;Test;71;0.6333333333333333
RAVDESS;Negative vs. non-negative;Normalization;Test;72;0.6416666666666667
RAVDESS;Negative vs. non-negative;Normalization;Test;73;0.6472222222222223
RAVDESS;Negative vs. non-negative;Normalization;Test;74;0.6527777777777778
RAVDESS;Negative vs. non-negative;Normalization;Test;75;0.65
RAVDESS;Negative vs. non-negative;Standardization;Test;2;0.7694444444444445
RAVDESS;Negative vs. non-negative;Standardization;Test;3;0.7666666666666667
RAVDESS;Negative vs. non-negative;Standardization;Test;4;0.7555555555555555
RAVDESS;Negative vs. non-negative;Standardization;Test;5;0.7694444444444445
RAVDESS;Negative vs. non-negative;Standardization;Test;6;0.7694444444444445
RAVDESS;Negative vs. non-negative;Standardization;Test;7;0.7777777777777778
RAVDESS;Negative vs. non-negative;Standardization;Test;8;0.7777777777777778
RAVDESS;Negative vs. non-negative;Standardization;Test;9;0.7611111111111111
RAVDESS;Negative vs. non-negative;Standardization;Test;10;0.7694444444444445
RAVDESS;Negative vs. non-negative;Standardization;Test;11;0.7194444444444444
RAVDESS;Negative vs. non-negative;Standardization;Test;12;0.7361111111111112
RAVDESS;Negative vs. non-negative;Standardization;Test;13;0.7444444444444445
RAVDESS;Negative vs. non-negative;Standardization;Test;14;0.7333333333333333
RAVDESS;Negative vs. non-negative;Standardization;Test;15;0.7666666666666667
RAVDESS;Negative vs. non-negative;Standardization;Test;16;0.7694444444444445
RAVDESS;Negative vs. non-negative;Standardization;Test;17;0.7666666666666667
RAVDESS;Negative vs. non-negative;Standardization;Test;18;0.775
RAVDESS;Negative vs. non-negative;Standardization;Test;19;0.7666666666666667
RAVDESS;Negative vs. non-negative;Standardization;Test;20;0.7638888888888888
RAVDESS;Negative vs. non-negative;Standardization;Test;21;0.7638888888888888
RAVDESS;Negative vs. non-negative;Standardization;Test;22;0.7611111111111111
RAVDESS;Negative vs. non-negative;Standardization;Test;23;0.7444444444444445
RAVDESS;Negative vs. non-negative;Standardization;Test;24;0.75
RAVDESS;Negative vs. non-negative;Standardization;Test;25;0.7361111111111112
RAVDESS;Negative vs. non-negative;Standardization;Test;26;0.7305555555555555
RAVDESS;Negative vs. non-negative;Standardization;Test;27;0.7388888888888889
RAVDESS;Negative vs. non-negative;Standardization;Test;28;0.7444444444444445
RAVDESS;Negative vs. non-negative;Standardization;Test;29;0.7166666666666667
RAVDESS;Negative vs. non-negative;Standardization;Test;30;0.7361111111111112
RAVDESS;Negative vs. non-negative;Standardization;Test;31;0.7222222222222222
RAVDESS;Negative vs. non-negative;Standardization;Test;32;0.7361111111111112
RAVDESS;Negative vs. non-negative;Standardization;Test;33;0.7333333333333333
RAVDESS;Negative vs. non-negative;Standardization;Test;34;0.7277777777777777
RAVDESS;Negative vs. non-negative;Standardization;Test;35;0.7138888888888889
RAVDESS;Negative vs. non-negative;Standardization;Test;36;0.725
RAVDESS;Negative vs. non-negative;Standardization;Test;37;0.7277777777777777
RAVDESS;Negative vs. non-negative;Standardization;Test;38;0.7305555555555555
RAVDESS;Negative vs. non-negative;Standardization;Test;39;0.7305555555555555
RAVDESS;Negative vs. non-negative;Standardization;Test;40;0.7166666666666667
RAVDESS;Negative vs. non-negative;Standardization;Test;41;0.7138888888888889
RAVDESS;Negative vs. non-negative;Standardization;Test;42;0.7138888888888889
RAVDESS;Negative vs. non-negative;Standardization;Test;43;0.7194444444444444
RAVDESS;Negative vs. non-negative;Standardization;Test;44;0.7138888888888889
RAVDESS;Negative vs. non-negative;Standardization;Test;45;0.7194444444444444
RAVDESS;Negative vs. non-negative;Standardization;Test;46;0.7083333333333334
RAVDESS;Negative vs. non-negative;Standardization;Test;47;0.7166666666666667
RAVDESS;Negative vs. non-negative;Standardization;Test;48;0.7138888888888889
RAVDESS;Negative vs. non-negative;Standardization;Test;49;0.7
RAVDESS;Negative vs. non-negative;Standardization;Test;50;0.7083333333333334
RAVDESS;Negative vs. non-negative;Standardization;Test;51;0.7111111111111111
RAVDESS;Negative vs. non-negative;Standardization;Test;52;0.7027777777777777
RAVDESS;Negative vs. non-negative;Standardization;Test;53;0.7027777777777777
RAVDESS;Negative vs. non-negative;Standardization;Test;54;0.7083333333333334
RAVDESS;Negative vs. non-negative;Standardization;Test;55;0.7111111111111111
RAVDESS;Negative vs. non-negative;Standardization;Test;56;0.7194444444444444
RAVDESS;Negative vs. non-negative;Standardization;Test;57;0.7194444444444444
RAVDESS;Negative vs. non-negative;Standardization;Test;58;0.7194444444444444
RAVDESS;Negative vs. non-negative;Standardization;Test;59;0.7277777777777777
RAVDESS;Negative vs. non-negative;Standardization;Test;60;0.7166666666666667
RAVDESS;Negative vs. non-negative;Standardization;Test;61;0.7166666666666667
RAVDESS;Negative vs. non-negative;Standardization;Test;62;0.7305555555555555
RAVDESS;Negative vs. non-negative;Standardization;Test;63;0.7222222222222222
RAVDESS;Negative vs. non-negative;Standardization;Test;64;0.7333333333333333
RAVDESS;Negative vs. non-negative;Standardization;Test;65;0.725
RAVDESS;Negative vs. non-negative;Standardization;Test;66;0.7305555555555555
RAVDESS;Negative vs. non-negative;Standardization;Test;67;0.7083333333333334
RAVDESS;Negative vs. non-negative;Standardization;Test;68;0.7277777777777777
RAVDESS;Negative vs. non-negative;Standardization;Test;69;0.7166666666666667
RAVDESS;Negative vs. non-negative;Standardization;Test;70;0.7194444444444444
RAVDESS;Negative vs. non-negative;Standardization;Test;71;0.7138888888888889
RAVDESS;Negative vs. non-negative;Standardization;Test;72;0.7166666666666667
RAVDESS;Negative vs. non-negative;Standardization;Test;73;0.7138888888888889
RAVDESS;Negative vs. non-negative;Standardization;Test;74;0.7166666666666667
RAVDESS;Negative vs. non-negative;Standardization;Test;75;0.7055555555555556
Crema-D;Descrete basic emotions;None;Test;2;0.2418054809242343
Crema-D;Descrete basic emotions;None;Test;3;0.2675980655561526
Crema-D;Descrete basic emotions;None;Test;4;0.261149919398173
Crema-D;Descrete basic emotions;None;Test;5;0.27619559376679204
Crema-D;Descrete basic emotions;None;Test;6;0.28264373992477165
Crema-D;Descrete basic emotions;None;Test;7;0.28747984954325634
Crema-D;Descrete basic emotions;None;Test;8;0.2901665771090811
Crema-D;Descrete basic emotions;None;Test;9;0.28694250403009136
Crema-D;Descrete basic emotions;None;Test;10;0.28855454056958624
Crema-D;Descrete basic emotions;None;Test;11;0.2890918860827512
Crema-D;Descrete basic emotions;None;Test;12;0.2912412681354111
Crema-D;Descrete basic emotions;None;Test;13;0.2982267598065556
Crema-D;Descrete basic emotions;None;Test;14;0.29768941429339063
Crema-D;Descrete basic emotions;None;Test;15;0.2987641053197206
Crema-D;Descrete basic emotions;None;Test;16;0.2971520687802257
Crema-D;Descrete basic emotions;None;Test;17;0.30091348737238044
Crema-D;Descrete basic emotions;None;Test;18;0.3057495969908651
Crema-D;Descrete basic emotions;None;Test;19;0.3052122514777001
Crema-D;Descrete basic emotions;None;Test;20;0.3014508328855454
Crema-D;Descrete basic emotions;None;Test;21;0.3030628694250403
Crema-D;Descrete basic emotions;None;Test;22;0.29768941429339063
Crema-D;Descrete basic emotions;None;Test;23;0.3068242880171951
Crema-D;Descrete basic emotions;None;Test;24;0.30413756045137025
Crema-D;Descrete basic emotions;None;Test;25;0.31166039763567976
Crema-D;Descrete basic emotions;None;Test;26;0.30413756045137025
Crema-D;Descrete basic emotions;None;Test;27;0.3030628694250403
Crema-D;Descrete basic emotions;None;Test;28;0.2987641053197206
Crema-D;Descrete basic emotions;None;Test;29;0.3019881783987104
Crema-D;Descrete basic emotions;None;Test;30;0.3057495969908651
Crema-D;Descrete basic emotions;None;Test;31;0.3089736700698549
Crema-D;Descrete basic emotions;None;Test;32;0.2993014508328856
Crema-D;Descrete basic emotions;None;Test;33;0.29661472326706073
Crema-D;Descrete basic emotions;None;Test;34;0.3025255239118753
Crema-D;Descrete basic emotions;None;Test;35;0.3046749059645352
Crema-D;Descrete basic emotions;None;Test;36;0.3105857066093498
Crema-D;Descrete basic emotions;None;Test;37;0.3105857066093498
Crema-D;Descrete basic emotions;None;Test;38;0.30843632455669
Crema-D;Descrete basic emotions;None;Test;39;0.31004836109618483
Crema-D;Descrete basic emotions;None;Test;40;0.3105857066093498
Crema-D;Descrete basic emotions;None;Test;41;0.3062869425040301
Crema-D;Descrete basic emotions;None;Test;42;0.31757119828049435
Crema-D;Descrete basic emotions;None;Test;43;0.31703385276732937
Crema-D;Descrete basic emotions;None;Test;44;0.31703385276732937
Crema-D;Descrete basic emotions;None;Test;45;0.3111230521225148
Crema-D;Descrete basic emotions;None;Test;46;0.3127350886620097
Crema-D;Descrete basic emotions;None;Test;47;0.31327243417517464
Crema-D;Descrete basic emotions;None;Test;48;0.31703385276732937
Crema-D;Descrete basic emotions;None;Test;49;0.3197205803331542
Crema-D;Descrete basic emotions;None;Test;50;0.31649650725416445
Crema-D;Descrete basic emotions;None;Test;51;0.3154218162278345
Crema-D;Descrete basic emotions;None;Test;52;0.3191832348199892
Crema-D;Descrete basic emotions;None;Test;53;0.31757119828049435
Crema-D;Descrete basic emotions;None;Test;54;0.3148844707146695
Crema-D;Descrete basic emotions;None;Test;55;0.31757119828049435
Crema-D;Descrete basic emotions;None;Test;56;0.3148844707146695
Crema-D;Descrete basic emotions;None;Test;57;0.3143471252015045
Crema-D;Descrete basic emotions;None;Test;58;0.3121977431488447
Crema-D;Descrete basic emotions;None;Test;59;0.3127350886620097
Crema-D;Descrete basic emotions;None;Test;60;0.3148844707146695
Crema-D;Descrete basic emotions;None;Test;61;0.3197205803331542
Crema-D;Descrete basic emotions;None;Test;62;0.3186458893068243
Crema-D;Descrete basic emotions;None;Test;63;0.31649650725416445
Crema-D;Descrete basic emotions;None;Test;64;0.3127350886620097
Crema-D;Descrete basic emotions;None;Test;65;0.3143471252015045
Crema-D;Descrete basic emotions;None;Test;66;0.3148844707146695
Crema-D;Descrete basic emotions;None;Test;67;0.3148844707146695
Crema-D;Descrete basic emotions;None;Test;68;0.3159591617409995
Crema-D;Descrete basic emotions;None;Test;69;0.3127350886620097
Crema-D;Descrete basic emotions;None;Test;70;0.3121977431488447
Crema-D;Descrete basic emotions;None;Test;71;0.31757119828049435
Crema-D;Descrete basic emotions;None;Test;72;0.31757119828049435
Crema-D;Descrete basic emotions;None;Test;73;0.31703385276732937
Crema-D;Descrete basic emotions;None;Test;74;0.3159591617409995
Crema-D;Descrete basic emotions;None;Test;75;0.3218699623858141
Crema-D;Descrete basic emotions;Normalization;Test;2;0.23911875335840946
Crema-D;Descrete basic emotions;Normalization;Test;3;0.2595378828586781
Crema-D;Descrete basic emotions;Normalization;Test;4;0.27189682966147233
Crema-D;Descrete basic emotions;Normalization;Test;5;0.2686727565824825
Crema-D;Descrete basic emotions;Normalization;Test;6;0.27028479312197745
Crema-D;Descrete basic emotions;Normalization;Test;7;0.28694250403009136
Crema-D;Descrete basic emotions;Normalization;Test;8;0.2939279957012359
Crema-D;Descrete basic emotions;Normalization;Test;9;0.2933906501880709
Crema-D;Descrete basic emotions;Normalization;Test;10;0.28533046749059643
Crema-D;Descrete basic emotions;Normalization;Test;11;0.29661472326706073
Crema-D;Descrete basic emotions;Normalization;Test;12;0.2987641053197206
Crema-D;Descrete basic emotions;Normalization;Test;13;0.29285330467490595
Crema-D;Descrete basic emotions;Normalization;Test;14;0.2864051585169264
Crema-D;Descrete basic emotions;Normalization;Test;15;0.2907039226222461
Crema-D;Descrete basic emotions;Normalization;Test;16;0.2864051585169264
Crema-D;Descrete basic emotions;Normalization;Test;17;0.29285330467490595
Crema-D;Descrete basic emotions;Normalization;Test;18;0.2890918860827512
Crema-D;Descrete basic emotions;Normalization;Test;19;0.2939279957012359
Crema-D;Descrete basic emotions;Normalization;Test;20;0.3052122514777001
Crema-D;Descrete basic emotions;Normalization;Test;21;0.3121977431488447
Crema-D;Descrete basic emotions;Normalization;Test;22;0.3057495969908651
Crema-D;Descrete basic emotions;Normalization;Test;23;0.3111230521225148
Crema-D;Descrete basic emotions;Normalization;Test;24;0.3154218162278345
Crema-D;Descrete basic emotions;Normalization;Test;25;0.3111230521225148
Crema-D;Descrete basic emotions;Normalization;Test;26;0.30736163353036
Crema-D;Descrete basic emotions;Normalization;Test;27;0.3105857066093498
Crema-D;Descrete basic emotions;Normalization;Test;28;0.3052122514777001
Crema-D;Descrete basic emotions;Normalization;Test;29;0.2987641053197206
Crema-D;Descrete basic emotions;Normalization;Test;30;0.3036002149382053
Crema-D;Descrete basic emotions;Normalization;Test;31;0.3057495969908651
Crema-D;Descrete basic emotions;Normalization;Test;32;0.31004836109618483
Crema-D;Descrete basic emotions;Normalization;Test;33;0.31166039763567976
Crema-D;Descrete basic emotions;Normalization;Test;34;0.31703385276732937
