dataset;method;preprocessing;n_neighbors;subset;score
Iemocap;base-multi;raw;6;test;0.27710843373493976
Iemocap;base-multi;raw;7;test;0.2880613362541073
Iemocap;base-multi;raw;8;test;0.296276013143483
Iemocap;base-multi;raw;9;test;0.2990142387732749
Iemocap;base-multi;raw;10;test;0.3012048192771085
Iemocap;base-multi;raw;11;test;0.3001095290251917
Iemocap;base-multi;raw;12;test;0.3094194961664841
Iemocap;base-multi;raw;13;test;0.3099671412924425
Iemocap;base-multi;raw;14;test;0.30503833515881706
Iemocap;base-multi;raw;15;test;0.2990142387732749
Iemocap;base-multi;raw;16;test;0.3138006571741512
Iemocap;base-multi;raw;17;test;0.31708652792990144
Iemocap;base-multi;raw;18;test;0.3192771084337349
Iemocap;base-multi;raw;19;test;0.3187294633077766
Iemocap;base-multi;raw;20;test;0.32913472070098576
Iemocap;base-multi;raw;21;test;0.3368017524644031
Iemocap;base-multi;raw;22;test;0.34446878422782035
Iemocap;base-multi;raw;23;test;0.3373493975903614
Iemocap;base-multi;raw;24;test;0.3395399780941949
Iemocap;base-multi;raw;25;test;0.3400876232201533
Iemocap;base-multi;raw;26;test;0.3428258488499452
Iemocap;base-multi;raw;27;test;0.34501642935377874
Iemocap;base-multi;raw;28;test;0.3389923329682366
Iemocap;base-multi;raw;29;test;0.3493975903614458
Iemocap;base-multi;raw;30;test;0.34501642935377874
Iemocap;base-multi;raw;31;test;0.34611171960569553
Iemocap;base-multi;raw;32;test;0.34501642935377874
Iemocap;base-multi;raw;33;test;0.3466593647316539
Iemocap;base-multi;raw;34;test;0.3483023001095289
Iemocap;base-multi;raw;35;test;0.3493975903614458
Iemocap;base-multi;raw;36;test;0.3477546549835707
Iemocap;base-multi;raw;37;test;0.3526834611171961
Iemocap;base-multi;raw;38;test;0.35706462212486306
Iemocap;base-multi;raw;39;test;0.3619934282584885
Iemocap;base-multi;raw;40;test;0.3592552026286966
Iemocap;base-multi;raw;41;test;0.35870755750273825
Iemocap;base-multi;raw;42;test;0.35761226725082146
Iemocap;base-multi;raw;43;test;0.3603504928806134
Iemocap;base-multi;raw;44;test;0.3603504928806134
Iemocap;base-multi;raw;45;test;0.3603504928806134
Iemocap;base-multi;raw;46;test;0.3619934282584885
Iemocap;base-multi;raw;47;test;0.3603504928806134
Iemocap;base-multi;raw;48;test;0.35542168674698793
Iemocap;base-multi;raw;49;test;0.35706462212486306
Iemocap;base-multi;raw;50;test;0.35870755750273825
Iemocap;base-multi;raw;51;test;0.3565169769989047
Iemocap;base-multi;raw;52;test;0.3548740416210296
Iemocap;base-multi;raw;53;test;0.3526834611171961
Iemocap;base-multi;raw;54;test;0.3532311062431545
Iemocap;base-multi;raw;55;test;0.3521358159912377
Iemocap;base-multi;raw;56;test;0.3592552026286966
Iemocap;base-multi;raw;57;test;0.3608981380065717
Iemocap;base-multi;raw;58;test;0.3559693318729463
Iemocap;base-multi;raw;59;test;0.3543263964950712
Iemocap;base-multi;raw;60;test;0.3565169769989047
Iemocap;base-multi;raw;61;test;0.3603504928806134
Iemocap;base-multi;raw;62;test;0.35815991237677985
Iemocap;base-multi;raw;63;test;0.35815991237677985
Iemocap;base-multi;raw;64;test;0.35980284775465504
Iemocap;base-multi;raw;65;test;0.3608981380065717
Iemocap;base-multi;raw;66;test;0.3641840087623221
Iemocap;base-multi;raw;67;test;0.3619934282584885
Iemocap;base-multi;raw;68;test;0.3592552026286966
Iemocap;base-multi;raw;69;test;0.3658269441401972
Iemocap;base-multi;raw;70;test;0.3619934282584885
Iemocap;base-multi;raw;71;test;0.3641840087623221
Iemocap;base-multi;raw;72;test;0.35980284775465504
Iemocap;base-multi;raw;73;test;0.3614457831325301
Iemocap;base-multi;raw;74;test;0.35706462212486306
Iemocap;base-multi;raw;75;test;0.35706462212486306
Iemocap;base-multi;normalized;2;test;0.2562979189485213
Iemocap;base-multi;normalized;3;test;0.26451259583789705
Iemocap;base-multi;normalized;4;test;0.2913472070098576
Iemocap;base-multi;normalized;5;test;0.2875136911281489
Iemocap;base-multi;normalized;6;test;0.30339539978094193
Iemocap;base-multi;normalized;7;test;0.3028477546549836
Iemocap;base-multi;normalized;8;test;0.3006571741511501
Iemocap;base-multi;normalized;9;test;0.3099671412924425
Iemocap;base-multi;normalized;10;test;0.3088718510405257
Iemocap;base-multi;normalized;11;test;0.3088718510405257
Iemocap;base-multi;normalized;12;test;0.30613362541073386
Iemocap;base-multi;normalized;13;test;0.31599123767798465
Iemocap;base-multi;normalized;14;test;0.3099671412924425
Iemocap;base-multi;normalized;15;test;0.3127053669222344
Iemocap;base-multi;normalized;16;test;0.3132530120481928
Iemocap;base-multi;normalized;17;test;0.3143483023001095
Iemocap;base-multi;normalized;18;test;0.3253012048192771
Iemocap;base-multi;normalized;19;test;0.32256297918948523
Iemocap;base-multi;normalized;20;test;0.32146768893756844
Iemocap;base-multi;normalized;21;test;0.3263964950711939
Iemocap;base-multi;normalized;22;test;0.33187294633077763
Iemocap;base-multi;normalized;23;test;0.3357064622124863
Iemocap;base-multi;normalized;24;test;0.3368017524644031
Iemocap;base-multi;normalized;25;test;0.3357064622124863
Iemocap;base-multi;normalized;26;test;0.3329682365826944
Iemocap;base-multi;normalized;27;test;0.3329682365826944
Iemocap;base-multi;normalized;28;test;0.32694414019715223
Iemocap;base-multi;normalized;29;test;0.33187294633077763
Iemocap;base-multi;normalized;30;test;0.33461117196056955
Iemocap;base-multi;normalized;31;test;0.33515881708652795
Iemocap;base-multi;normalized;32;test;0.3368017524644031
Iemocap;base-multi;normalized;33;test;0.3384446878422782
Iemocap;base-multi;normalized;34;test;0.3389923329682366
Iemocap;base-multi;normalized;35;test;0.3378970427163198
Iemocap;base-multi;normalized;36;test;0.3406352683461117
Iemocap;base-multi;normalized;37;test;0.3378970427163198
Iemocap;base-multi;normalized;38;test;0.3368017524644031
Iemocap;base-multi;normalized;39;test;0.3313253012048193
Iemocap;base-multi;normalized;40;test;0.3368017524644031
Iemocap;base-multi;normalized;41;test;0.3422782037239869
Iemocap;base-multi;normalized;42;test;0.33461117196056955
Iemocap;base-multi;normalized;43;test;0.3368017524644031
Iemocap;base-multi;normalized;44;test;0.3428258488499452
Iemocap;base-multi;normalized;45;test;0.3406352683461117
Iemocap;base-multi;normalized;46;test;0.343921139101862
Iemocap;base-multi;normalized;47;test;0.3466593647316539
Iemocap;base-multi;normalized;48;test;0.34611171960569553
Iemocap;base-multi;normalized;49;test;0.34611171960569553
Iemocap;base-multi;normalized;50;test;0.3477546549835707
Iemocap;base-multi;normalized;51;test;0.3472070098576123
Iemocap;base-multi;normalized;52;test;0.3488499452354874
Iemocap;base-multi;normalized;53;test;0.3515881708652793
Iemocap;base-multi;normalized;54;test;0.35706462212486306
Iemocap;base-multi;normalized;55;test;0.3543263964950712
Iemocap;base-multi;normalized;56;test;0.3521358159912377
Iemocap;base-multi;normalized;57;test;0.3510405257393209
Iemocap;base-multi;normalized;58;test;0.3526834611171961
Iemocap;base-multi;normalized;59;test;0.3504928806133625
Iemocap;base-multi;normalized;60;test;0.3504928806133625
Iemocap;base-multi;normalized;61;test;0.3532311062431545
Iemocap;base-multi;normalized;62;test;0.3499452354874041
Iemocap;base-multi;normalized;63;test;0.3472070098576123
Iemocap;base-multi;normalized;64;test;0.3493975903614458
Iemocap;base-multi;normalized;65;test;0.3477546549835707
Iemocap;base-multi;normalized;66;test;0.3488499452354874
Iemocap;base-multi;normalized;67;test;0.3477546549835707
Iemocap;base-multi;normalized;68;test;0.3483023001095289
Iemocap;base-multi;normalized;69;test;0.3477546549835707
Iemocap;base-multi;normalized;70;test;0.3477546549835707
Iemocap;base-multi;normalized;71;test;0.3466593647316539
Iemocap;base-multi;normalized;72;test;0.3466593647316539
Iemocap;base-multi;normalized;73;test;0.3466593647316539
Iemocap;base-multi;normalized;74;test;0.3499452354874041
Iemocap;base-multi;normalized;75;test;0.3532311062431545
Iemocap;base-multi;standardized;2;test;0.3674698795180723
Iemocap;base-multi;standardized;3;test;0.3964950711938664
Iemocap;base-multi;standardized;4;test;0.4156626506024096
Iemocap;base-multi;standardized;5;test;0.4299014238773275
Iemocap;base-multi;standardized;6;test;0.4315443592552026
Iemocap;base-multi;standardized;7;test;0.4293537787513691
Iemocap;base-multi;standardized;8;test;0.4293537787513691
Iemocap;base-multi;standardized;9;test;0.4271631982475356
Iemocap;base-multi;standardized;10;test;0.4348302300109529
Iemocap;base-multi;standardized;11;test;0.4359255202628697
Iemocap;base-multi;standardized;12;test;0.4441401971522453
Iemocap;base-multi;standardized;13;test;0.4424972617743702
Iemocap;base-multi;standardized;14;test;0.4403066812705367
Iemocap;base-multi;standardized;15;test;0.43373493975903615
Iemocap;base-multi;standardized;16;test;0.4359255202628697
Iemocap;base-multi;standardized;17;test;0.4375684556407448
Iemocap;base-multi;standardized;18;test;0.43428258488499455
Iemocap;base-multi;standardized;19;test;0.4381161007667032
Iemocap;base-multi;standardized;20;test;0.4403066812705367
Iemocap;base-multi;standardized;21;test;0.4424972617743702
Iemocap;base-multi;standardized;22;test;0.44359255202628695
Iemocap;base-multi;standardized;23;test;0.4424972617743702
Iemocap;base-multi;standardized;24;test;0.4430449069003286
Iemocap;base-multi;standardized;25;test;0.4364731653888279
Iemocap;base-multi;standardized;26;test;0.4370208105147864
Iemocap;base-multi;standardized;27;test;0.4408543263964951
Iemocap;base-multi;standardized;28;test;0.4408543263964951
Iemocap;base-multi;standardized;29;test;0.4408543263964951
Iemocap;base-multi;standardized;30;test;0.4403066812705367
Iemocap;base-multi;standardized;31;test;0.4397590361445783
Iemocap;base-multi;standardized;32;test;0.4403066812705367
Iemocap;base-multi;standardized;33;test;0.4468784227820373
Iemocap;base-multi;standardized;34;test;0.4490690032858707
Iemocap;base-multi;standardized;35;test;0.4474260679079956
Iemocap;base-multi;standardized;36;test;0.4490690032858707
Iemocap;base-multi;standardized;37;test;0.4501642935377875
Iemocap;base-multi;standardized;38;test;0.4485213581599124
Iemocap;base-multi;standardized;39;test;0.4452354874041621
Iemocap;base-multi;standardized;40;test;0.4441401971522453
Iemocap;base-multi;standardized;41;test;0.4403066812705367
Iemocap;base-multi;standardized;42;test;0.4463307776560789
Iemocap;base-multi;standardized;43;test;0.4446878422782037
Iemocap;base-multi;standardized;44;test;0.4364731653888279
Iemocap;base-multi;standardized;45;test;0.4419496166484118
Iemocap;base-multi;standardized;46;test;0.4414019715224535
Iemocap;base-multi;standardized;47;test;0.4446878422782037
Iemocap;base-multi;standardized;48;test;0.4446878422782037
Iemocap;base-multi;standardized;49;test;0.4457831325301205
Iemocap;base-multi;standardized;50;test;0.4446878422782037
Iemocap;base-multi;standardized;51;test;0.44359255202628695
Iemocap;base-multi;standardized;52;test;0.43921139101862
Iemocap;base-multi;standardized;53;test;0.4408543263964951
Iemocap;base-multi;standardized;54;test;0.4414019715224535
Iemocap;base-multi;standardized;55;test;0.4430449069003286
Iemocap;base-multi;standardized;56;test;0.4452354874041621
Iemocap;base-multi;standardized;57;test;0.4463307776560789
Iemocap;base-multi;standardized;58;test;0.4468784227820373
Iemocap;base-multi;standardized;59;test;0.4485213581599124
Iemocap;base-multi;standardized;60;test;0.4457831325301205
Iemocap;base-multi;standardized;61;test;0.4485213581599124
Iemocap;base-multi;standardized;62;test;0.4441401971522453
Iemocap;base-multi;standardized;63;test;0.4446878422782037
Iemocap;base-multi;standardized;64;test;0.4408543263964951
Iemocap;base-multi;standardized;65;test;0.4430449069003286
Iemocap;base-multi;standardized;66;test;0.4419496166484118
Iemocap;base-multi;standardized;67;test;0.4457831325301205
Iemocap;base-multi;standardized;68;test;0.4468784227820373
Iemocap;base-multi;standardized;69;test;0.4512595837897042
Iemocap;base-multi;standardized;70;test;0.4474260679079956
Iemocap;base-multi;standardized;71;test;0.4457831325301205
Iemocap;base-multi;standardized;72;test;0.4468784227820373
Iemocap;base-multi;standardized;73;test;0.4430449069003286
Iemocap;base-multi;standardized;74;test;0.4446878422782037
Iemocap;base-multi;standardized;75;test;0.4457831325301205
Iemocap;first_try;raw;2;test;0.5060240963855421
Iemocap;first_try;raw;3;test;0.4874041621029573
Iemocap;first_try;raw;4;test;0.5071193866374589
Iemocap;first_try;raw;5;test;0.5065717415115005
Iemocap;first_try;raw;6;test;0.5180722891566265
Iemocap;first_try;raw;7;test;0.5235487404162102
Iemocap;first_try;raw;8;test;0.5230010952902521
Iemocap;first_try;raw;9;test;0.5366922234392114
Iemocap;first_try;raw;10;test;0.5202628696604601
Iemocap;first_try;raw;11;test;0.5339539978094195
Iemocap;first_try;raw;12;test;0.5366922234392114
Iemocap;first_try;raw;13;test;0.5383351588170865
Iemocap;first_try;raw;14;test;0.5372398685651698
Iemocap;first_try;raw;15;test;0.5454545454545454
Iemocap;first_try;raw;16;test;0.5432639649507119
Iemocap;first_try;raw;17;test;0.5465498357064622
Iemocap;first_try;raw;18;test;0.5443592552026287
Iemocap;first_try;raw;19;test;0.5383351588170865
Iemocap;first_try;raw;20;test;0.5410733844468785
Iemocap;first_try;raw;21;test;0.5481927710843374
Iemocap;first_try;raw;22;test;0.5427163198247535
Iemocap;first_try;raw;23;test;0.5388828039430449
Iemocap;first_try;raw;24;test;0.5438116100766703
Iemocap;first_try;raw;25;test;0.5416210295728368
Iemocap;first_try;raw;26;test;0.5421686746987951
Iemocap;first_try;raw;27;test;0.5443592552026287
Iemocap;first_try;raw;28;test;0.5470974808324206
Iemocap;first_try;raw;29;test;0.5470974808324206
Iemocap;first_try;raw;30;test;0.5427163198247535
Iemocap;first_try;raw;31;test;0.5454545454545454
Iemocap;first_try;raw;32;test;0.5460021905805038
Iemocap;first_try;raw;33;test;0.5449069003285871
Iemocap;first_try;raw;34;test;0.5460021905805038
Iemocap;first_try;raw;35;test;0.5427163198247535
Iemocap;first_try;raw;36;test;0.5449069003285871
Iemocap;first_try;raw;37;test;0.5449069003285871
Iemocap;first_try;raw;38;test;0.552026286966046
Iemocap;first_try;raw;39;test;0.5460021905805038
Iemocap;first_try;raw;40;test;0.5481927710843374
Iemocap;first_try;raw;41;test;0.547645125958379
Iemocap;first_try;raw;42;test;0.5525739320920043
Iemocap;first_try;raw;43;test;0.5525739320920043
Iemocap;first_try;raw;44;test;0.5525739320920043
Iemocap;first_try;raw;45;test;0.552026286966046
Iemocap;first_try;raw;46;test;0.5542168674698795
Iemocap;first_try;raw;47;test;0.5531215772179627
Iemocap;first_try;raw;48;test;0.552026286966046
Iemocap;first_try;raw;49;test;0.5498357064622125
Iemocap;first_try;raw;50;test;0.5503833515881709
Iemocap;first_try;raw;51;test;0.5470974808324206
Iemocap;first_try;raw;52;test;0.5470974808324206
Iemocap;first_try;raw;53;test;0.5465498357064622
Iemocap;first_try;raw;54;test;0.547645125958379
Iemocap;first_try;raw;55;test;0.5460021905805038
Iemocap;first_try;raw;56;test;0.5470974808324206
Iemocap;first_try;raw;57;test;0.547645125958379
Iemocap;first_try;raw;58;test;0.5492880613362541
Iemocap;first_try;raw;59;test;0.5503833515881709
Iemocap;first_try;raw;60;test;0.5498357064622125
Iemocap;first_try;raw;61;test;0.547645125958379
Iemocap;first_try;raw;62;test;0.5498357064622125
Iemocap;first_try;raw;63;test;0.5531215772179627
Iemocap;first_try;raw;64;test;0.552026286966046
Iemocap;first_try;raw;65;test;0.5536692223439211
Iemocap;first_try;raw;66;test;0.5509309967141293
Iemocap;first_try;raw;67;test;0.5498357064622125
Iemocap;first_try;raw;68;test;0.5509309967141293
Iemocap;first_try;raw;69;test;0.5509309967141293
Iemocap;first_try;raw;70;test;0.5498357064622125
Iemocap;first_try;raw;71;test;0.5492880613362541
Iemocap;first_try;raw;72;test;0.5509309967141293
Iemocap;first_try;raw;73;test;0.5503833515881709
Iemocap;first_try;raw;74;test;0.5514786418400877
Iemocap;first_try;raw;75;test;0.5503833515881709
Iemocap;first_try;normalized;2;test;0.5125958378970427
Iemocap;first_try;normalized;3;test;0.4989047097480833
Iemocap;first_try;normalized;4;test;0.5136911281489595
Iemocap;first_try;normalized;5;test;0.5104052573932092
Iemocap;first_try;normalized;6;test;0.5224534501642936
Iemocap;first_try;normalized;7;test;0.5164293537787513
Iemocap;first_try;normalized;8;test;0.5230010952902521
Iemocap;first_try;normalized;9;test;0.5230010952902521
Iemocap;first_try;normalized;10;test;0.5301204819277109
Iemocap;first_try;normalized;11;test;0.5306681270536692
Iemocap;first_try;normalized;12;test;0.5284775465498357
Iemocap;first_try;normalized;13;test;0.5328587075575028
Iemocap;first_try;normalized;14;test;0.5399780941949617
Iemocap;first_try;normalized;15;test;0.5388828039430449
Iemocap;first_try;normalized;16;test;0.5366922234392114
Iemocap;first_try;normalized;17;test;0.5416210295728368
Iemocap;first_try;normalized;18;test;0.5443592552026287
Iemocap;first_try;normalized;19;test;0.5388828039430449
Iemocap;first_try;normalized;20;test;0.5454545454545454
Iemocap;first_try;normalized;21;test;0.5449069003285871
Iemocap;first_try;normalized;22;test;0.5470974808324206
Iemocap;first_try;normalized;23;test;0.5460021905805038
Iemocap;first_try;normalized;24;test;0.5460021905805038
Iemocap;first_try;normalized;25;test;0.5498357064622125
Iemocap;first_try;normalized;26;test;0.5454545454545454
Iemocap;first_try;normalized;27;test;0.5470974808324206
Iemocap;first_try;normalized;28;test;0.547645125958379
Iemocap;first_try;normalized;29;test;0.5498357064622125
Iemocap;first_try;normalized;30;test;0.5487404162102957
Iemocap;first_try;normalized;31;test;0.5465498357064622
Iemocap;first_try;normalized;32;test;0.5487404162102957
Iemocap;first_try;normalized;33;test;0.5481927710843374
Iemocap;first_try;normalized;34;test;0.5470974808324206
Iemocap;first_try;normalized;35;test;0.547645125958379
Iemocap;first_try;normalized;36;test;0.5487404162102957
Iemocap;first_try;normalized;37;test;0.5481927710843374
Iemocap;first_try;normalized;38;test;0.5481927710843374
Iemocap;first_try;normalized;39;test;0.5460021905805038
Iemocap;first_try;normalized;40;test;0.547645125958379
Iemocap;first_try;normalized;41;test;0.5514786418400877
Iemocap;first_try;normalized;42;test;0.5498357064622125
Iemocap;first_try;normalized;43;test;0.5531215772179627
Iemocap;first_try;normalized;44;test;0.547645125958379
Iemocap;first_try;normalized;45;test;0.547645125958379
Iemocap;first_try;normalized;46;test;0.547645125958379
Iemocap;first_try;normalized;47;test;0.5470974808324206
Iemocap;first_try;normalized;48;test;0.5465498357064622
Iemocap;first_try;normalized;49;test;0.5454545454545454
Iemocap;first_try;normalized;50;test;0.5460021905805038
Iemocap;first_try;normalized;51;test;0.5443592552026287
Iemocap;first_try;normalized;52;test;0.5454545454545454
Iemocap;first_try;normalized;53;test;0.5443592552026287
Iemocap;first_try;normalized;54;test;0.5438116100766703
Iemocap;first_try;normalized;55;test;0.5443592552026287
Iemocap;first_try;normalized;56;test;0.5432639649507119
Iemocap;first_try;normalized;57;test;0.5410733844468785
Iemocap;first_try;normalized;58;test;0.5427163198247535
Iemocap;first_try;normalized;59;test;0.5421686746987951
Iemocap;first_try;normalized;60;test;0.5438116100766703
Iemocap;first_try;normalized;61;test;0.5443592552026287
Iemocap;first_try;normalized;62;test;0.5454545454545454
Iemocap;first_try;normalized;63;test;0.5438116100766703
Iemocap;first_try;normalized;64;test;0.5449069003285871
Iemocap;first_try;normalized;65;test;0.5432639649507119
Iemocap;first_try;normalized;66;test;0.5432639649507119
Iemocap;first_try;normalized;67;test;0.5443592552026287
Iemocap;first_try;normalized;68;test;0.5432639649507119
Iemocap;first_try;normalized;69;test;0.5465498357064622
Iemocap;first_try;normalized;70;test;0.5449069003285871
Iemocap;first_try;normalized;71;test;0.5449069003285871
Iemocap;first_try;normalized;72;test;0.5460021905805038
Iemocap;first_try;normalized;73;test;0.5454545454545454
Iemocap;first_try;normalized;74;test;0.5460021905805038
Iemocap;first_try;normalized;75;test;0.5460021905805038
Iemocap;first_try;standardized;2;test;0.5624315443592552
Iemocap;first_try;standardized;3;test;0.5657174151150055
Iemocap;first_try;standardized;4;test;0.5695509309967142
Iemocap;first_try;standardized;5;test;0.5761226725082147
Iemocap;first_try;standardized;6;test;0.5772179627601315
Iemocap;first_try;standardized;7;test;0.588170865279299
Iemocap;first_try;standardized;8;test;0.5826944140197152
Iemocap;first_try;standardized;9;test;0.5821467688937568
Iemocap;first_try;standardized;10;test;0.579408543263965
Iemocap;first_try;standardized;11;test;0.583789704271632
Iemocap;first_try;standardized;12;test;0.5815991237677984
Iemocap;first_try;standardized;13;test;0.5843373493975904
Iemocap;first_try;standardized;14;test;0.595290251916758
Iemocap;first_try;standardized;15;test;0.5909090909090909
Iemocap;first_try;standardized;16;test;0.5898138006571741
Iemocap;first_try;standardized;17;test;0.5887185104052574
Iemocap;first_try;standardized;18;test;0.5870755750273823
Iemocap;first_try;standardized;19;test;0.588170865279299
Iemocap;first_try;standardized;20;test;0.5832420591456736
Iemocap;first_try;standardized;21;test;0.579408543263965
Iemocap;first_try;standardized;22;test;0.5821467688937568
Iemocap;first_try;standardized;23;test;0.588170865279299
Iemocap;first_try;standardized;24;test;0.5821467688937568
Iemocap;first_try;standardized;25;test;0.58105147864184
Iemocap;first_try;standardized;26;test;0.5843373493975904
Iemocap;first_try;standardized;27;test;0.5887185104052574
Iemocap;first_try;standardized;28;test;0.588170865279299
Iemocap;first_try;standardized;29;test;0.5920043811610076
Iemocap;first_try;standardized;30;test;0.588170865279299
Iemocap;first_try;standardized;31;test;0.5876232201533407
Iemocap;first_try;standardized;32;test;0.5865279299014239
Iemocap;first_try;standardized;33;test;0.588170865279299
Iemocap;first_try;standardized;34;test;0.5859802847754655
Iemocap;first_try;standardized;35;test;0.5848849945235487
Iemocap;first_try;standardized;36;test;0.5848849945235487
Iemocap;first_try;standardized;37;test;0.5815991237677984
Iemocap;first_try;standardized;38;test;0.5848849945235487
Iemocap;first_try;standardized;39;test;0.5826944140197152
Iemocap;first_try;standardized;40;test;0.5848849945235487
Iemocap;first_try;standardized;41;test;0.58105147864184
Iemocap;first_try;standardized;42;test;0.579408543263965
Iemocap;first_try;standardized;43;test;0.579408543263965
Iemocap;first_try;standardized;44;test;0.5821467688937568
Iemocap;first_try;standardized;45;test;0.5821467688937568
Iemocap;first_try;standardized;46;test;0.579408543263965
Iemocap;first_try;standardized;47;test;0.5832420591456736
Iemocap;first_try;standardized;48;test;0.5815991237677984
Iemocap;first_try;standardized;49;test;0.5788608981380066
Iemocap;first_try;standardized;50;test;0.5772179627601315
Iemocap;first_try;standardized;51;test;0.5777656078860898
Iemocap;first_try;standardized;52;test;0.5766703176341731
Iemocap;first_try;standardized;53;test;0.5761226725082147
Iemocap;first_try;standardized;54;test;0.5777656078860898
Iemocap;first_try;standardized;55;test;0.5777656078860898
Iemocap;first_try;standardized;56;test;0.5788608981380066
Iemocap;first_try;standardized;57;test;0.5777656078860898
Iemocap;first_try;standardized;58;test;0.5755750273822563
Iemocap;first_try;standardized;59;test;0.5766703176341731
Iemocap;first_try;standardized;60;test;0.5761226725082147
Iemocap;first_try;standardized;61;test;0.5739320920043811
Iemocap;first_try;standardized;62;test;0.5744797371303395
Iemocap;first_try;standardized;63;test;0.5750273822562979
Iemocap;first_try;standardized;64;test;0.5739320920043811
Iemocap;first_try;standardized;65;test;0.5733844468784228
Iemocap;first_try;standardized;66;test;0.5755750273822563
Iemocap;first_try;standardized;67;test;0.5761226725082147
Iemocap;first_try;standardized;68;test;0.5755750273822563
Iemocap;first_try;standardized;69;test;0.5766703176341731
Iemocap;first_try;standardized;70;test;0.5761226725082147
Iemocap;first_try;standardized;71;test;0.5744797371303395
Iemocap;first_try;standardized;72;test;0.5744797371303395
Iemocap;first_try;standardized;73;test;0.5755750273822563
Iemocap;first_try;standardized;74;test;0.5744797371303395
Iemocap;first_try;standardized;75;test;0.5739320920043811
Iemocap;binary;raw;2;test;0.5646221248630887
Iemocap;binary;raw;3;test;0.5635268346111719
Iemocap;binary;raw;4;test;0.5547645125958379
Iemocap;binary;raw;5;test;0.5761226725082147
Iemocap;binary;raw;6;test;0.5673603504928806
Iemocap;binary;raw;7;test;0.5596933187294633
Iemocap;binary;raw;8;test;0.5602409638554217
Iemocap;binary;raw;9;test;0.5575027382256298
Iemocap;binary;raw;10;test;0.5547645125958379
Iemocap;binary;raw;11;test;0.5602409638554217
Iemocap;binary;raw;12;test;0.5613362541073385
Iemocap;binary;raw;13;test;0.5618838992332968
Iemocap;binary;raw;14;test;0.567907995618839
Iemocap;binary;raw;15;test;0.5646221248630887
Iemocap;binary;raw;16;test;0.5646221248630887
Iemocap;binary;raw;17;test;0.5711938663745892
Iemocap;binary;raw;18;test;0.5662650602409639
Iemocap;binary;raw;19;test;0.567907995618839
Iemocap;binary;raw;20;test;0.5613362541073385
Iemocap;binary;raw;21;test;0.5651697699890471
Iemocap;binary;raw;22;test;0.5635268346111719
Iemocap;binary;raw;23;test;0.5706462212486308
Iemocap;binary;raw;24;test;0.5711938663745892
Iemocap;binary;raw;25;test;0.5739320920043811
Iemocap;binary;raw;26;test;0.567907995618839
Iemocap;binary;raw;27;test;0.5799561883899234
Iemocap;binary;raw;28;test;0.5755750273822563
Iemocap;binary;raw;29;test;0.5821467688937568
Iemocap;binary;raw;30;test;0.572289156626506
Iemocap;binary;raw;31;test;0.583789704271632
Iemocap;binary;raw;32;test;0.5788608981380066
Iemocap;binary;raw;33;test;0.5903614457831325
Iemocap;binary;raw;34;test;0.5859802847754655
Iemocap;binary;raw;35;test;0.5826944140197152
Iemocap;binary;raw;36;test;0.5848849945235487
Iemocap;binary;raw;37;test;0.5876232201533407
Iemocap;binary;raw;38;test;0.5892661555312158
Iemocap;binary;raw;39;test;0.5870755750273823
Iemocap;binary;raw;40;test;0.583789704271632
Iemocap;binary;raw;41;test;0.5832420591456736
Iemocap;binary;raw;42;test;0.5854326396495071
Iemocap;binary;raw;43;test;0.5821467688937568
Iemocap;binary;raw;44;test;0.5859802847754655
Iemocap;binary;raw;45;test;0.5843373493975904
Iemocap;binary;raw;46;test;0.5865279299014239
Iemocap;binary;raw;47;test;0.5832420591456736
Iemocap;binary;raw;48;test;0.5821467688937568
Iemocap;binary;raw;49;test;0.5783132530120482
Iemocap;binary;raw;50;test;0.5772179627601315
Iemocap;binary;raw;51;test;0.583789704271632
Iemocap;binary;raw;52;test;0.5826944140197152
Iemocap;binary;raw;53;test;0.5821467688937568
Iemocap;binary;raw;54;test;0.5799561883899234
Iemocap;binary;raw;55;test;0.5859802847754655
Iemocap;binary;raw;56;test;0.5892661555312158
Iemocap;binary;raw;57;test;0.5903614457831325
Iemocap;binary;raw;58;test;0.588170865279299
Iemocap;binary;raw;59;test;0.588170865279299
Iemocap;binary;raw;60;test;0.5936473165388828
Iemocap;binary;raw;61;test;0.5958378970427163
Iemocap;binary;raw;62;test;0.5930996714129244
Iemocap;binary;raw;63;test;0.5985761226725083
Iemocap;binary;raw;64;test;0.5941949616648412
Iemocap;binary;raw;65;test;0.5969331872946331
Iemocap;binary;raw;66;test;0.5974808324205915
Iemocap;binary;raw;67;test;0.5963855421686747
Iemocap;binary;raw;68;test;0.5958378970427163
Iemocap;binary;raw;69;test;0.5963855421686747
Iemocap;binary;raw;70;test;0.592552026286966
Iemocap;binary;raw;71;test;0.5936473165388828
Iemocap;binary;raw;72;test;0.5930996714129244
Iemocap;binary;raw;73;test;0.5914567360350493
Iemocap;binary;raw;74;test;0.5887185104052574
Iemocap;binary;raw;75;test;0.5930996714129244
Iemocap;binary;normalized;2;test;0.5585980284775466
Iemocap;binary;normalized;3;test;0.5580503833515882
Iemocap;binary;normalized;4;test;0.5569550930996714
Iemocap;binary;normalized;5;test;0.5613362541073385
Iemocap;binary;normalized;6;test;0.567907995618839
Iemocap;binary;normalized;7;test;0.5580503833515882
Iemocap;binary;normalized;8;test;0.5613362541073385
Iemocap;binary;normalized;9;test;0.5503833515881709
